speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
grnjay,Green Jay,Cyanocorax yncas,L22452450,"78045, Laredo US-TX 27.90360, -99.40812",2023-02-03 19:27,1.0,27.903602,-99.408122,True,False,True,S127549991,
blctit4,Black-crested Titmouse,Baeolophus atricristatus,L22452450,"78045, Laredo US-TX 27.90360, -99.40812",2023-02-03 19:27,1.0,27.903602,-99.408122,True,False,True,S127549991,
bewwre,Bewick's Wren,Thryomanes bewickii,L22452450,"78045, Laredo US-TX 27.90360, -99.40812",2023-02-03 19:27,1.0,27.903602,-99.408122,True,False,True,S127549991,
bktspa,Black-throated Sparrow,Amphispiza bilineata,L22452450,"78045, Laredo US-TX 27.90360, -99.40812",2023-02-03 19:27,1.0,27.903602,-99.408122,True,False,True,S127549991,
audori,Audubon's Oriole,Icterus graduacauda,L22452450,"78045, Laredo US-TX 27.90360, -99.40812",2023-02-03 19:27,1.0,27.903602,-99.408122,True,False,True,S127549991,
bnhcow,Brown-headed Cowbird,Molothrus ater,L22452450,"78045, Laredo US-TX 27.90360, -99.40812",2023-02-03 19:27,1.0,27.903602,-99.408122,True,False,True,S127549991,
kalphe,Kalij Pheasant,Lophura leucomelanos,L837288,Hawai'i Volcanoes NP--Kilauea Iki and Thurston Lava Tube,2023-02-03 19:22,1.0,19.4136642,-155.2386349,True,False,False,S127556776,N
warwhe1,Warbling White-eye,Zosterops japonicus,L837288,Hawai'i Volcanoes NP--Kilauea Iki and Thurston Lava Tube,2023-02-03 19:22,1.0,19.4136642,-155.2386349,True,False,False,S127556776,N
bbwduc,Black-bellied Whistling-Duck,Dendrocygna autumnalis,L13526206,"6325 Taylor Blvd, Groves US-TX 29.95354, -93.92463",2023-02-03 19:09,15.0,29.953538,-93.924632,True,False,True,S127547021,
yebsap,Yellow-bellied Sapsucker,Sphyrapicus varius,L13526206,"6325 Taylor Blvd, Groves US-TX 29.95354, -93.92463",2023-02-03 19:09,1.0,29.953538,-93.924632,True,False,True,S127547021,
truswa,Trumpeter Swan,Cygnus buccinator,L22452979,"3954–3998 Lake Washington Blvd S, Seattle US-WA (47.5681,-122.2711)",2023-02-03 19:07,4.0,47.568084,-122.271105,True,False,True,S127550669,
hoomer,Hooded Merganser,Lophodytes cucullatus,L22452979,"3954–3998 Lake Washington Blvd S, Seattle US-WA (47.5681,-122.2711)",2023-02-03 19:07,,47.568084,-122.271105,True,False,True,S127550669,
towsol,Townsend's Solitaire,Myadestes townsendi,L19674127,"2483 W Houstoun Waring Cir, Littleton US-CO 39.58745, -105.01833",2023-02-03 18:47,1.0,39.587454,-105.018327,True,False,True,S127548286,
amwpel,American White Pelican,Pelecanus erythrorhynchos,L16144255,"1871 N Fulton Beach Rd, Rockport US-TX 28.09660, -97.03130",2023-02-03 18:43,3.0,28.0966,-97.0313,True,False,True,S127600604,
grnher,Green Heron,Butorides virescens,L127449,Fort Zachary Taylor Historic SP,2023-02-03 18:40,1.0,24.5463,-81.8106,True,False,False,S127550349,
egygoo,Egyptian Goose,Alopochen aegyptiaca,L22452847,"219 East Guenther Street, San Antonio, Texas, US (29.411, -98.495)",2023-02-03 18:39,1.0,29.4108762,-98.4953348,True,False,True,S127549924,P
greegr,Great Egret,Ardea alba,L22452847,"219 East Guenther Street, San Antonio, Texas, US (29.411, -98.495)",2023-02-03 18:39,17.0,29.4108762,-98.4953348,True,False,True,S127549924,
amewoo,American Woodcock,Scolopax minor,L22451595,"1352–1398 Shaws Fork Rd, Aiken US-SC 33.59994, -81.57105",2023-02-03 18:37,4.0,33.599939,-81.571046,True,False,True,S127542399,
rinkin1,Ringed Kingfisher,Megaceryle torquata,L22452039,"715 W Tom Landry St, Mission US-TX 26.21683, -98.33263",2023-02-03 18:33,1.0,26.216831,-98.332631,True,False,True,S127545024,
annhum,Anna's Hummingbird,Calypte anna,L1744163,South Mountain Park--Pima Canyon Trail,2023-02-03 18:30,2.0,33.3628854,-111.9855282,True,False,False,S127579037,
gilwoo,Gila Woodpecker,Melanerpes uropygialis,L1744163,South Mountain Park--Pima Canyon Trail,2023-02-03 18:30,2.0,33.3628854,-111.9855282,True,False,False,S127579037,
rocwre,Rock Wren,Salpinctes obsoletus,L1744163,South Mountain Park--Pima Canyon Trail,2023-02-03 18:30,3.0,33.3628854,-111.9855282,True,False,False,S127579037,
wesmea,Western Meadowlark,Sturnella neglecta,L22453091,Milam Co. - FM 1915,2023-02-03 18:30,1.0,30.7927801,-97.1827923,True,False,True,S127551545,
harspa,Harris's Sparrow,Zonotrichia querula,L575716,Copper Breaks SP (PHP-088),2023-02-03 18:27,3.0,34.1072564,-99.747963,True,False,False,S127545260,
pacwre1,Pacific Wren,Troglodytes pacificus,L9561581,Finn Rock Reach (restricted access),2023-02-03 18:24,1.0,44.1337113,-122.3742608,True,False,False,S127549237,
amedip,American Dipper,Cinclus mexicanus,L9561581,Finn Rock Reach (restricted access),2023-02-03 18:24,1.0,44.1337113,-122.3742608,True,False,False,S127549237,
virrai,Virginia Rail,Rallus limicola,L13963690,Delta Land Services Property (restricted access),2023-02-03 18:22,2.0,30.0385472,-93.2035114,True,False,True,S127625582,
sora,Sora,Porzana carolina,L13963690,Delta Land Services Property (restricted access),2023-02-03 18:22,1.0,30.0385472,-93.2035114,True,False,True,S127625582,
wilsni1,Wilson's Snipe,Gallinago delicata,L13963690,Delta Land Services Property (restricted access),2023-02-03 18:22,9.0,30.0385472,-93.2035114,True,False,True,S127625582,
sedwre1,Sedge Wren,Cistothorus stellaris,L13963690,Delta Land Services Property (restricted access),2023-02-03 18:22,3.0,30.0385472,-93.2035114,True,False,True,S127625582,
swaspa,Swamp Sparrow,Melospiza georgiana,L13963690,Delta Land Services Property (restricted access),2023-02-03 18:22,1.0,30.0385472,-93.2035114,True,False,True,S127625582,
easmea,Eastern Meadowlark,Sturnella magna,L13963690,Delta Land Services Property (restricted access),2023-02-03 18:22,3.0,30.0385472,-93.2035114,True,False,True,S127625582,
rudduc,Ruddy Duck,Oxyura jamaicensis,L22453492,FM 1082,2023-02-03 18:19,22.0,32.6160573,-99.6724275,True,False,True,S127555562,
norbob,Northern Bobwhite,Colinus virginianus,L22451932,"23102–23198 Q Rd, Meade US-KS 37.24185, -100.24086",2023-02-03 18:17,8.0,37.241853,-100.240863,True,False,True,S127544289,
verfly,Vermilion Flycatcher,Pyrocephalus rubinus,L22452354,Palomino Park Loop,2023-02-03 18:17,1.0,32.262151,-110.884274,True,False,True,S127547036,
wiltur,Wild Turkey,Meleagris gallopavo,L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),2023-02-03 18:15,14.0,26.1849709,-98.3793885,True,False,False,S127552538,
greroa,Greater Roadrunner,Geococcyx californianus,L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),2023-02-03 18:15,1.0,26.1849709,-98.3793885,True,False,False,S127552538,
compau,Common Pauraque,Nyctidromus albicollis,L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),2023-02-03 18:15,5.0,26.1849709,-98.3793885,True,False,False,S127552538,
bubhum,Buff-bellied Hummingbird,Amazilia yucatanensis,L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),2023-02-03 18:15,2.0,26.1849709,-98.3793885,True,False,False,S127552538,
buggna,Blue-gray Gnatcatcher,Polioptila caerulea,L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),2023-02-03 18:15,1.0,26.1849709,-98.3793885,True,False,False,S127552538,
lobthr,Long-billed Thrasher,Toxostoma longirostre,L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),2023-02-03 18:15,3.0,26.1849709,-98.3793885,True,False,False,S127552538,
clcrob,Clay-colored Thrush,Turdus grayi,L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),2023-02-03 18:15,1.0,26.1849709,-98.3793885,True,False,False,S127552538,
musduc,Muscovy Duck,Cairina moschata,L13060854,"GRAND PALMS HOTEL AND GOLF RESORT, Pembroke Pines US-FL 26.00595, -80.35739",2023-02-03 18:14,3.0,26.00595,-80.357386,True,False,True,S127542139,N
motduc,Mottled Duck,Anas fulvigula,L13060854,"GRAND PALMS HOTEL AND GOLF RESORT, Pembroke Pines US-FL 26.00595, -80.35739",2023-02-03 18:14,2.0,26.00595,-80.357386,True,False,True,S127542139,
triher,Tricolored Heron,Egretta tricolor,L13060854,"GRAND PALMS HOTEL AND GOLF RESORT, Pembroke Pines US-FL 26.00595, -80.35739",2023-02-03 18:14,2.0,26.00595,-80.357386,True,False,True,S127542139,
whtkit,White-tailed Kite,Elanus leucurus,L22451895,"101 West Nolana Loop, Pharr, Texas, US (26.232, -98.178)",2023-02-03 18:14,1.0,26.2324447,-98.1780927,True,False,True,S127544164,
grycat,Gray Catbird,Dumetella carolinensis,L13060854,"GRAND PALMS HOTEL AND GOLF RESORT, Pembroke Pines US-FL 26.00595, -80.35739",2023-02-03 18:14,1.0,26.00595,-80.357386,True,False,True,S127542139,
recpar,Red-crowned Parrot,Amazona viridigenalis,L22451981,"1014 South Indiana Avenue, Weslaco, Texas, US (26.149, -97.994)",2023-02-03 18:11,75.0,26.148787,-97.9936129,True,False,True,S127544585,N
coshum,Costa's Hummingbird,Calypte costae,L8936302,1245 W Calzada Ct,2023-02-03 18:10,1.0,32.3458072,-110.9932477,True,False,True,S127550304,
neocor,Neotropic Cormorant,Nannopterum brasilianum,L385337,Bay Area Pk (UTC 082),2023-02-03 18:10,1.0,29.5942074,-95.087657,True,False,False,S127545763,
marwre,Marsh Wren,Cistothorus palustris,L385337,Bay Area Pk (UTC 082),2023-02-03 18:10,2.0,29.5942074,-95.087657,True,False,False,S127545763,
amtspa,American Tree Sparrow,Spizelloides arborea,L22420517,3624 Glenmore Rd West,2023-02-03 18:10,6.0,40.7847333,-84.7545333,True,False,True,S127541476,
whwdov,White-winged Dove,Zenaida asiatica,L7952877,"Birding at Greg's (29.883, -98.27)",2023-02-03 18:07,10.0,29.88279,-98.2703127,True,False,True,S127543888,
rosgoo,Ross's Goose,Anser rossii,L22463658,"6901–6999 W County Road 350 N, Greenfield US-IN (39.8342,-85.9334)",2023-02-03 18:06,1.0,39.834219,-85.933411,True,False,True,S127611910,
gwfgoo,Greater White-fronted Goose,Anser albifrons,L22463658,"6901–6999 W County Road 350 N, Greenfield US-IN (39.8342,-85.9334)",2023-02-03 18:06,110.0,39.834219,-85.933411,True,False,True,S127611910,
mutswa,Mute Swan,Cygnus olor,L22463658,"6901–6999 W County Road 350 N, Greenfield US-IN (39.8342,-85.9334)",2023-02-03 18:06,3.0,39.834219,-85.933411,True,False,True,S127611910,N
wooduc,Wood Duck,Aix sponsa,L241836,Fort Toulouse/Jackson Historic SP,2023-02-03 18:06,1.0,32.5075974,-86.2516304,True,False,False,S127548096,
zothaw,Zone-tailed Hawk,Buteo albonotatus,L22451858,"9111 North Expressway 281, Edinburg, Texas, US (26.391, -98.141)",2023-02-03 18:06,1.0,26.3907617,-98.1414193,True,False,True,S127543879,
gamqua,Gambel's Quail,Callipepla gambelii,L8626038,SRP ponds,2023-02-03 18:05,2.0,33.441654,-111.95136,True,False,False,S127550008,
whthaw,White-tailed Hawk,Geranoaetus albicaudatus,L22476069,"Auto selected 27.53544, -97.25680",2023-02-03 18:05,2.0,27.535436,-97.256797,True,False,True,S127678070,
pilwoo,Pileated Woodpecker,Dryocopus pileatus,L1597272,Miami Whitewater Forest--Timberlakes and Oakleaf Trails,2023-02-03 18:05,2.0,39.25045,-84.7483993,True,False,False,S127540811,
nrwswa,Northern Rough-winged Swallow,Stelgidopteryx serripennis,L8626038,SRP ponds,2023-02-03 18:05,2.0,33.441654,-111.95136,True,False,False,S127550008,
amepip,American Pipit,Anthus rubescens,L818860,Justin Hurst WMA,2023-02-03 18:05,2.0,28.9668715,-95.4432821,True,False,False,S127543942,
savspa,Savannah Sparrow,Passerculus sandwichensis,L818860,Justin Hurst WMA,2023-02-03 18:05,1.0,28.9668715,-95.4432821,True,False,False,S127543942,
abetow,Abert's Towhee,Melozone aberti,L8626038,SRP ponds,2023-02-03 18:05,3.0,33.441654,-111.95136,True,False,False,S127550008,
comyel,Common Yellowthroat,Geothlypis trichas,L8626038,SRP ponds,2023-02-03 18:05,1.0,33.441654,-111.95136,True,False,False,S127550008,
canwre,Canyon Wren,Catherpes mexicanus,L13943912,"17702 Wild Basin, San Antonio, Texas, US (29.604, -98.554)",2023-02-03 18:04,1.0,29.6035694,-98.5538093,True,False,True,S127856209,
buwtea,Blue-winged Teal,Spatula discors,L837173,Ten Thousand Islands NWR--Marsh Trail & Observation Tower,2023-02-03 18:02,20.0,25.973478,-81.5542603,True,False,False,S127541562,
woosto,Wood Stork,Mycteria americana,L837173,Ten Thousand Islands NWR--Marsh Trail & Observation Tower,2023-02-03 18:02,10.0,25.973478,-81.5542603,True,False,False,S127541562,
gloibi,Glossy Ibis,Plegadis falcinellus,L837173,Ten Thousand Islands NWR--Marsh Trail & Observation Tower,2023-02-03 18:02,100.0,25.973478,-81.5542603,True,False,False,S127541562,
clarai11,Clapper Rail,Rallus crepitans,L131632,St. Marks NWR--Panacea Unit--Bottoms Rd.,2023-02-03 18:01,5.0,30.0241521,-84.3681856,True,False,False,S127576820,
ameoys,American Oystercatcher,Haematopus palliatus,L131632,St. Marks NWR--Panacea Unit--Bottoms Rd.,2023-02-03 18:01,1.0,30.0241521,-84.3681856,True,False,False,S127576820,
bkbplo,Black-bellied Plover,Pluvialis squatarola,L131632,St. Marks NWR--Panacea Unit--Bottoms Rd.,2023-02-03 18:01,1.0,30.0241521,-84.3681856,True,False,False,S127576820,
dunlin,Dunlin,Calidris alpina,L131632,St. Marks NWR--Panacea Unit--Bottoms Rd.,2023-02-03 18:01,50.0,30.0241521,-84.3681856,True,False,False,S127576820,
greyel,Greater Yellowlegs,Tringa melanoleuca,L131632,St. Marks NWR--Panacea Unit--Bottoms Rd.,2023-02-03 18:01,3.0,30.0241521,-84.3681856,True,False,False,S127576820,
willet1,Willet,Tringa semipalmata,L131632,St. Marks NWR--Panacea Unit--Bottoms Rd.,2023-02-03 18:01,25.0,30.0241521,-84.3681856,True,False,False,S127576820,
comloo,Common Loon,Gavia immer,L131632,St. Marks NWR--Panacea Unit--Bottoms Rd.,2023-02-03 18:01,3.0,30.0241521,-84.3681856,True,False,False,S127576820,
purmar,Purple Martin,Progne subis,L22438392,"601–659 Buckner Ave, Everglades City US-FL 25.86613, -81.38373",2023-02-03 18:01,4.0,25.866131,-81.383726,True,False,True,S127542438,
foxspa,Fox Sparrow,Passerella iliaca,L13440954,Lake Stanley Draper Equestrian Area,2023-02-03 18:01,2.0,35.384241,-97.3813824,True,False,True,S127553152,
linspa,Lincoln's Sparrow,Melospiza lincolnii,L13440954,Lake Stanley Draper Equestrian Area,2023-02-03 18:01,1.0,35.384241,-97.3813824,True,False,True,S127553152,
ferhaw,Ferruginous Hawk,Buteo regalis,L22451803,"17046–17098 Road 27, Fowler US-KS 37.22739, -100.18200",2023-02-03 18:00,1.0,37.227386,-100.181999,True,False,True,S127543528,
treswa,Tree Swallow,Tachycineta bicolor,L10646785,"Glades Boat Storage, Moore Haven, Florida",2023-02-03 17:58,1000.0,26.789502,-81.2412572,True,False,True,S127540520,
hergul,Herring Gull,Larus argentatus,L131632,St. Marks NWR--Panacea Unit--Bottoms Rd.,2023-02-03 17:56,1.0,30.0241521,-84.3681856,True,False,False,S127567742,
wessan,Western Sandpiper,Calidris mauri,L2583905,Gulf Shores Public Beach,2023-02-03 17:55,10.0,30.2473962,-87.6903719,True,False,False,S127543556,
herthr,Hermit Thrush,Catharus guttatus,L17170776,Hall Home,2023-02-03 17:55,1.0,28.6567297,-81.3938622,True,False,True,S127550821,
cacwre,Cactus Wren,Campylorhynchus brunneicapillus,L22451315,"Interstate 10, Benson, Arizona, US (31.963, -110.352)",2023-02-03 17:53,1.0,31.963212,-110.3523264,True,False,True,S127540932,
gnttow,Green-tailed Towhee,Pipilo chlorurus,L22451315,"Interstate 10, Benson, Arizona, US (31.963, -110.352)",2023-02-03 17:53,1.0,31.963212,-110.3523264,True,False,True,S127540932,
rehwoo,Red-headed Woodpecker,Melanerpes erythrocephalus,L22453664,"67638, Gaylord US-KS 39.65649, -98.77497",2023-02-03 17:52,1.0,39.656493,-98.774968,True,True,True,S127556889,
logshr,Loggerhead Shrike,Lanius ludovicianus,L15585825,Thompson Yard,2023-02-03 17:52,1.0,32.4898631,-83.7487602,True,False,True,S127541550,
compoo,Common Poorwill,Phalaenoptilus nuttallii,L2102355,Santa Margarita Ecological Reserve--South Field Station (access by permission only),2023-02-03 17:51,3.0,33.4322695,-117.192589,True,False,False,S127548426,
brnthr,Brown Thrasher,Toxostoma rufum,L246152,Echo Lake Park,2023-02-03 17:49,1.0,37.6730418,-77.5482479,True,False,False,S127539449,
lesgol,Lesser Goldfinch,Spinus psaltria,L16747656,Kachina Hills - PCHS,2023-02-03 17:49,2.0,32.318,-110.896,True,False,True,S127545690,
balori,Baltimore Oriole,Icterus galbula,L16042015,Ponciano Home-Morning Walk,2023-02-03 17:48,1.0,29.669584,-82.362657,True,False,True,S127540945,
verdin,Verdin,Auriparus flaviceps,L18630107,Walking | E Prospect Ln,2023-02-03 17:46,1.0,32.2848921,-110.9504251,True,False,True,S127546832,
mexduc,Mexican Duck,Anas diazi,L3686979,BJ Bishop Wetlands (Presidio),2023-02-03 17:45,5.0,29.541114,-104.317778,True,False,False,S127638482,
norpin,Northern Pintail,Anas acuta,L22451946,"Lower Willow Creek Road, Art, Texas, US (30.723, -99.108)",2023-02-03 17:45,15.0,30.7228318,-99.1078142,True,False,True,S127544356,
larspa,Lark Sparrow,Chondestes grammacus,L22451946,"Lower Willow Creek Road, Art, Texas, US (30.723, -99.108)",2023-02-03 17:45,2.0,30.7228318,-99.1078142,True,False,True,S127544356,
vesspa,Vesper Sparrow,Pooecetes gramineus,L22451946,"Lower Willow Creek Road, Art, Texas, US (30.723, -99.108)",2023-02-03 17:45,2.0,30.7228318,-99.1078142,True,False,True,S127544356,
pyrrhu,Pyrrhuloxia,Cardinalis sinuatus,L3686979,BJ Bishop Wetlands (Presidio),2023-02-03 17:45,1.0,29.541114,-104.317778,True,False,False,S127638482,
rebmer,Red-breasted Merganser,Mergus serrator,L604728,Fort Monroe,2023-02-03 17:44,8.0,37.0039407,-76.3073874,True,False,False,S127539251,
retloo,Red-throated Loon,Gavia stellata,L604728,Fort Monroe,2023-02-03 17:44,1.0,37.0039407,-76.3073874,True,False,False,S127539251,
bnhnut,Brown-headed Nuthatch,Sitta pusilla,L2999431,Thornbriar Rd,2023-02-03 17:44,1.0,33.8697866,-84.2302035,True,False,True,S127541824,
fiespa,Field Sparrow,Spizella pusilla,L21359422,Packer's International House of Birding,2023-02-03 17:42,3.0,32.4597303,-99.6990963,True,False,True,S127580749,
caster1,Caspian Tern,Hydroprogne caspia,L727367,Rockefeller SWR,2023-02-03 17:40,1.0,29.7294189,-92.8190913,True,False,False,S127573190,
whfibi,White-faced Ibis,Plegadis chihi,L727367,Rockefeller SWR,2023-02-03 17:40,2.0,29.7294189,-92.8190913,True,False,False,S127573190,
burowl,Burrowing Owl,Athene cunicularia,L17767386,"15 Covewood Ct, Marco Island US-FL (25.9360,-81.6956)",2023-02-03 17:40,1.0,25.936028,-81.695579,True,False,True,S127539007,
houwre,House Wren,Troglodytes aedon,L727367,Rockefeller SWR,2023-02-03 17:40,2.0,29.7294189,-92.8190913,True,False,False,S127573190,
snobun,Snow Bunting,Plectrophenax nivalis,L22538550,"10333 M-115, Cadillac US-MI (44.1733,-85.3689)",2023-02-03 17:37,20.0,44.173323,-85.368863,True,False,True,S128026260,
aplfal,Aplomado Falcon,Falco femoralis,L17731397,"Mustang Island SP—Aplomado Falcon Viewing Platform, TX361",2023-02-03 17:36,1.0,27.692173,-97.16353,True,False,False,S127542686,
rufgro,Ruffed Grouse,Bonasa umbellus,L488017,"Sax-Zim Bog--CR 7, jct CR 52",2023-02-03 17:35,1.0,47.1684332,-92.5994468,True,False,False,S127542287,
margod,Marbled Godwit,Limosa fedoa,L131632,St. Marks NWR--Panacea Unit--Bottoms Rd.,2023-02-03 17:34,1.0,30.0241521,-84.3681856,True,False,False,S127548665,
forter,Forster's Tern,Sterna forsteri,L131632,St. Marks NWR--Panacea Unit--Bottoms Rd.,2023-02-03 17:34,25.0,30.0241521,-84.3681856,True,False,False,S127548665,
royter1,Royal Tern,Thalasseus maximus,L131632,St. Marks NWR--Panacea Unit--Bottoms Rd.,2023-02-03 17:34,1.0,30.0241521,-84.3681856,True,False,False,S127548665,
rnxsap1,Red-naped x Red-breasted Sapsucker (hybrid),Sphyrapicus nuchalis x ruber,L11905642,"Cal Park Lakes (incl. upper lake, access limited)",2023-02-03 17:34,1.0,39.7481272,-121.7912344,True,True,False,S127547776,
gilfli,Gilded Flicker,Colaptes chrysoides,L12162514,Roundhouse at The Boulders,2023-02-03 17:34,1.0,33.7972431,-111.9223662,True,False,True,S127545739,
oaktit,Oak Titmouse,Baeolophus inornatus,L11905642,"Cal Park Lakes (incl. upper lake, access limited)",2023-02-03 17:34,6.0,39.7481272,-121.7912344,True,False,False,S127547776,
seaspa,Seaside Sparrow,Ammospiza maritima,L131632,St. Marks NWR--Panacea Unit--Bottoms Rd.,2023-02-03 17:34,1.0,30.0241521,-84.3681856,True,False,False,S127548665,
nstspa,Nelson's Sparrow,Ammospiza nelsoni,L131632,St. Marks NWR--Panacea Unit--Bottoms Rd.,2023-02-03 17:34,1.0,30.0241521,-84.3681856,True,False,False,S127548665,
